code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason,yield_used,manual_check_reason,core_buyable_now,satellite_buyable_now,dividend_yield_total_actual,yield_basis,dividend_yield_total_fwd,effective_yield,drop_reason_core,drop_reason_satellite,info_flags
41250,3245.0,2596.46,1951.253333333333,1825.85,3245.0,1128.0,1668.21,96.11650485436894,0.7868942731277533,1.1575797872340423,1.1306631648063037,1.2119972733469666,True,True,True,True,True,True,True,True,True,3.0,3.0,5,4,yf,True,1.0,0.5,0.368801652892562,True,-824000000.0,185000000.0,185669442.0,185000000.0,43.0,2854.65,136.98,4317894.0,1.0,div_history_short,化学,素材・化学,三和油化工業,0.0132511556240369,0.013203377809725,False,False,23.689589721127174,1.1367418072268054,-0.0588085584606134,0.7168674698795181,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,0.6452709080611668,True,7,yield_below_2pct,False,False,False,False,70.55825242718447,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.013203377809725098,dps_fallback,0.01325115562403698,0.01325115562403698,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
66170,5850.0,4491.2,3615.0666666666666,3277.79,5850.0,1776.0,2965.255,96.53721682847896,0.6409537166900421,0.9435215946843852,1.6482571299230422,1.7804182509505702,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,1.0,1.0,0.3620479479886225,False,1292000000.0,810000000.0,802477250.0,810000000.0,50.0,3798.71,238.37,16049545.0,1.0,,電気機器,電機・精密,東光高岳,0.0085470085470085,0.0086271317013372,False,False,24.54167890254646,1.5399964724867126,0.0137608076026267,0.5649717514124294,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,0.9986805453745788,True,7,yield_below_2pct,False,False,False,False,70.26860841423948,A_non_cut_years; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.008627131701337231,dps_fallback,0.008547008547008548,0.008547008547008548,A_non_cut_years; E_div_yield; F_value_pass,yield_below_2pct,
69940,1076.0,894.52,686.5266666666666,617.265,1107.0,328.0,561.495,96.34304207119742,0.391979301423027,1.237006237006237,1.6502463054187193,1.758974358974359,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,0.5,0.5,0.5727272727272728,True,990000000.0,353000000.0,353575768.0,353000000.0,14.0,925.9,47.3,25255412.0,1.0,,電気機器,電機・精密,指月電機製作所,0.0130111524163568,0.012989964863695,False,False,22.74841437632136,1.1621125391510962,0.0364307796460568,0.5141242937853108,True,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,2.6881838074398248,True,7,yield_below_2pct,False,False,False,False,70.17152103559872,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.012989964863695008,dps_fallback,0.013011152416356878,0.013011152416356878,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
98800,2917.0,2312.06,1890.44,1754.82,2917.0,1085.0,1615.985,94.33656957928802,0.5169006760270412,0.9065359477124184,1.2612403100775196,1.0910394265232974,True,True,True,True,True,True,True,True,True,10.0,10.0,5,10,yf,False,1.0,1.0,0.7578692493946732,False,1301000000.0,934000000.0,921696020.0,934000000.0,70.0,1930.81,89.54,13167086.0,1.0,,電気機器,電機・精密,イノテック,0.0239972574562907,0.0243176036109774,False,False,32.5776189412553,1.5107649121353215,0.033872807599445,0.7005649717514124,False,False,False,False,False,False,6,D_fcf_payout; E_div_yield; F_value_pass,True,0.2834114888628371,True,6,,False,True,False,False,70.16828478964402,OK,total,,False,True,0.02431760361097743,dps_fallback,0.02399725745629071,0.02399725745629071,D_fcf_payout; E_div_yield; F_value_pass,OK,
67540,3027.0,2382.91,2094.69,1993.685,3103.0,1182.5,1868.97,90.32362459546924,0.3869415807560137,0.6924797316186748,1.0133022946458263,1.1020833333333333,True,True,True,True,True,True,True,True,True,8.0,8.0,5,10,yf,False,1.0,1.0,0.3490776134286189,False,17155000000.0,5226000000.0,5159682880.0,5226000000.0,40.0,963.38,70.42,128992072.0,1.0,,電気機器,電機・精密,アンリツ,0.013214403700033,0.0133842477032954,False,False,42.98494745810849,3.142062322240445,0.0439354705989347,0.8248587570621468,True,False,False,False,False,False,6,E_div_yield,False,0.7514723203769139,True,7,yield_below_2pct,False,False,False,False,70.16181229773463,E_div_yield; yield_below_2pct,total,,False,False,0.01338424770329541,dps_fallback,0.013214403700033036,0.013214403700033036,E_div_yield,yield_below_2pct,
64030,4045.0,3503.64,3069.62,2785.4,4085.0,1447.0,2565.855,90.16181229773464,0.3688663282571911,0.5450725744843392,1.130068457082675,1.306157354618016,True,True,True,True,True,True,True,True,True,8.0,8.0,5,10,yf,False,0.5,0.5,0.0986980260394792,True,2381000000.0,235000000.0,235484645.0,235000000.0,55.0,2377.22,99.75,4281539.0,1.0,div_split_adjusted,機械,機械,水道機工,0.0135970333745364,0.0135690496635823,False,False,40.55137844611529,1.701567377020217,0.1374804563786794,0.8404907975460123,True,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,0.9707934866890668,True,7,yield_below_2pct,False,False,False,False,70.08090614886731,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.013569049663582394,dps_fallback,0.013597033374536464,0.013597033374536464,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
49710,7030.0,5710.362421875,4445.055514322917,3979.246635742188,7240.0,1815.0,3553.9666357421875,96.73139158576052,0.4768907563025211,1.3527443105756358,1.9073614557485523,1.196875,True,True,True,True,True,True,True,True,True,7.0,7.0,5,10,yf,False,1.0,1.0,0.3545359749739312,False,4251000000.0,850000000.0,842618340.0,850000000.0,45.0,1436.45,122.38,18724852.0,1.0,div_split_adjusted,化学,素材・化学,メック,0.0064011379800853,0.0064572144051274,False,False,57.444026801765,4.8940095374012325,0.0322936687484666,0.9216867469879518,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.279432725199544,True,6,yield_below_2pct,False,False,False,False,69.86569579288026,E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.006457214405127411,dps_fallback,0.006401137980085348,0.006401137980085348,E_div_yield; F_value_pass,yield_below_2pct,
58020,10375.0,7370.32,5607.993333333333,4930.635,10715.0,1750.0,4279.76,98.64077669902912,0.8208143208143208,1.676038173845757,2.9531339302724327,2.5689714482284143,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,1.0,1.0,0.3029720650439169,False,178349000000.0,75667000000.0,75646457345.0,75667000000.0,97.0,2936.93,248.47,779860385.0,1.0,,非鉄金属,鉄鋼・非鉄,住友電気工業,0.0093493975903614,0.0093519365255065,False,False,41.75554392884453,3.5326003684119134,0.0220427468696732,0.6666666666666666,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.2926703726580192,True,6,yield_below_2pct,False,False,False,False,69.82038834951456,E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.00935193652550656,dps_fallback,0.009349397590361446,0.009349397590361446,E_div_yield; F_value_pass,yield_below_2pct,
67060,3395.0,2793.1,2367.7266666666665,2275.335,3395.0,1577.0,2163.805,85.63106796116506,0.2972869698127627,0.5587695133149679,0.8292025862068966,1.0088757396449703,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,0.0,0.6,0.6687037632679318,True,-1428000000.0,743000000.0,735182080.0,743000000.0,80.0,3968.68,83.36,9189776.0,1.0,div_split_adjusted,電気機器,電機・精密,電気興業,0.0235640648011782,0.0238146448663104,False,False,40.72696737044146,0.8554481590856406,-0.0457702730404996,0.7909604519774012,True,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield,True,1.1483567208271788,True,7,,True,True,False,False,69.81553398058253,OK,total,,False,True,0.023814644866310405,dps_fallback,0.023564064801178203,0.023564064801178203,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield,OK,
67870,21960.0,13341.4,10703.733333333334,9617.1,22160.0,4695.0,8430.5,98.6084142394822,1.2339776195320449,1.6205250596658711,2.7220338983050847,1.527042577675489,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,1.0,0.5,2.2868435911914173,True,-2672000000.0,2288000000.0,2258068824.0,2288000000.0,88.0,3939.3,569.47,25659873.0,1.0,div_split_adjusted,電気機器,電機・精密,メイコー,0.004007285974499,0.0040604033908108,False,False,38.562171843995294,5.574594471098926,-0.0047418696941637,0.7627118644067796,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.4950992607359415,True,6,yield_below_2pct,False,False,False,False,69.80420711974111,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.004060403390810871,dps_fallback,0.004007285974499089,0.004007285974499089,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,yield_below_2pct,
64800,1074.0,917.48,749.9533333333334,693.545,1116.0,384.0,637.165,92.58899676375404,0.5212464589235128,0.7211538461538463,1.1017612524461842,1.2053388090349078,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,0.5,0.5,0.8944923689449237,True,3014000000.0,1338000000.0,1313443989.0,1338000000.0,19.0,1092.64,14.18,69128631.0,1.0,,機械,機械,日本トムソン,0.0176908752327746,0.018021621979841,False,False,75.74047954866009,0.9829404012300482,0.0405957912161741,0.950920245398773,True,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,23.18018018018018,True,7,yield_below_2pct,False,False,False,False,69.79449838187702,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.018021621979841057,dps_fallback,0.017690875232774673,0.017690875232774673,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
31100,25200.0,15450.4,10631.866666666669,9262.2,27680.0,3060.0,7633.975,99.44983818770228,0.7585484996510816,3.7547169811320753,4.971563981042654,3.4919786096256686,True,True,True,True,True,True,True,True,True,4.0,4.0,5,10,yf,False,1.0,0.5,0.7645073348046216,True,7703000000.0,3877000000.0,3859118998.0,3877000000.0,106.0,3563.47,352.61,36406783.0,1.0,div_split_adjusted,ガラス･土石製品,建設・資材,日東紡績,0.0042063492063492,0.0042258390791959,False,False,71.46705992456255,7.071758707102909,0.0083960893544096,0.945945945945946,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.2712103882123394,True,6,yield_below_2pct,False,False,False,False,69.72491909385113,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.004225839079195938,dps_fallback,0.004206349206349207,0.004206349206349207,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,yield_below_2pct,
59850,1213.0,1015.62,934.7866666666666,775.84,1375.0,265.0,695.66,96.99029126213593,0.0394173093401886,0.4220398593200469,3.043333333333333,3.629770992366412,True,True,True,True,True,True,True,True,True,0.0,0.0,5,10,yf,False,1.0,0.5,0.3673716012084592,True,1655000000.0,0.0,0.0,0.0,0.0,880.63,-25.53,30197405.0,1.0,,金属製品,建設・資材,サンコール,0.0,0.0,False,False,,1.3774229812747691,0.045182220799446,,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,4.160981110797858,True,7,yield_below_2pct,False,False,False,False,69.49514563106796,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.0,dps_fallback,0.0,0.0,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
83600,5510.0,4676.5,3698.673333333333,3394.885,5610.0,1621.0,3058.53,94.85436893203884,0.5810616929698709,0.8184818481848184,1.2048819527811123,1.5045454545454544,True,True,True,True,True,True,True,True,True,8.0,8.0,5,10,yf,False,0.0,0.0,,True,-138968000000.0,2371000000.0,2323688980.0,2371000000.0,76.0,6957.87,251.43,30574855.0,0.75,div_split_adjusted,銀行業,銀行,山梨中央銀行,0.0137931034482758,0.014073935262998,False,False,21.914648212226066,0.7919090181334231,-0.8248952491051535,0.84375,True,True,False,False,False,False,6,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield,False,0.4102488151658769,True,6,yield_below_2pct,False,False,False,False,69.42718446601941,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout; yield_below_2pct,total,,False,False,0.014073935262998093,dps_fallback,0.013793103448275862,0.013793103448275862,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout,yield_below_2pct,
52010,6930.0,5695.44080078125,5122.008304036458,4913.151228027344,6930.0,3913.0,4715.421228027344,81.45631067961165,0.3250478011472275,0.4880824565170711,0.6355912202029739,0.5879926672777269,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,1.0,1.0,0.875665615468128,False,89232000000.0,44577000000.0,44578361100.0,44577000000.0,210.0,6773.86,-443.71,212277910.0,1.0,div_split_adjusted,ガラス･土石製品,建設・資材,ＡＧＣ,0.0303030303030303,0.0303021050681511,False,False,,1.0230503730517018,0.0606572321924145,,True,False,False,False,False,False,6,D_fcf_payout,True,1.3709568196303377,True,7,,True,True,False,False,69.22815533980582,OK,total,,False,True,0.030302105068151144,dps_fallback,0.030303030303030304,0.030303030303030304,D_fcf_payout,OK,
40280,3920.0,3037.36,2635.266666666667,2451.385,3950.0,1429.0,2276.12,92.36245954692556,0.5030674846625767,0.6052416052416052,1.2374429223744294,1.2685185185185186,True,True,True,True,True,True,True,True,True,4.0,4.0,5,7,yf,False,0.5,0.5,0.8562138728323699,True,6920000000.0,3252000000.0,3252004460.0,3252000000.0,85.0,2986.82,219.98,38258876.0,1.0,div_split_adjusted,化学,素材・化学,石原産業,0.0216836734693877,0.0216836437310571,False,False,17.819801800163653,1.3124326206467078,0.0461410869061856,0.5481927710843374,True,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,6.759327377824487,True,7,,False,False,False,False,69.18122977346277,OK,total,,False,True,0.021683643731057176,dps_fallback,0.021683673469387755,0.021683673469387755,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,
31050,1754.0,1462.6079516601562,1249.163405110677,1164.2965538330077,1768.0,755.9,1082.2500538330078,90.09708737864077,0.4406570841889117,0.6816874400767019,0.9491054561617958,0.9368374558303888,True,True,True,True,True,True,True,True,True,6.0,6.0,5,10,yf,False,1.0,0.5,1.5065246338215712,True,7510000000.0,5658000000.0,5658012180.0,5658000000.0,36.0,1714.44,65.4,157167005.0,1.0,,電気機器,電機・精密,日清紡ホールディングス,0.0205245153933865,0.0205244712102724,False,False,26.81957186544342,1.023074589953571,0.0272426261557346,0.6101694915254238,True,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,3.706758914316126,True,7,,False,False,False,False,69.04854368932038,OK,total,,False,True,0.020524471210272486,dps_fallback,0.020524515393386546,0.020524515393386546,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,
62690,13430.0,13825.42376953125,10730.471907552082,9433.153930664062,16130.0,3155.0,8344.678930664062,92.97734627831716,-0.1088254810882548,0.969208211143695,1.7022132796780682,1.945175438596492,True,True,True,True,False,True,True,True,False,3.0,3.0,5,10,yf,False,1.0,1.0,0.0630525053058964,False,69318000000.0,5467000000.0,5464564000.0,5467000000.0,80.0,2733.04,510.3,68307050.0,1.0,,機械,機械,三井海洋開発,0.0059568131049888,0.0059594685403947,False,False,26.31785224377817,4.913941984017797,0.0755621804066373,0.7116564417177914,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,0.4955252265354066,True,6,TT_not_all_pass; yield_below_2pct,False,False,True,False,68.98867313915858,A_non_cut_years; E_div_yield; TT_not_all_pass; yield_below_2pct,total,,False,False,0.005959468540394795,dps_fallback,0.005956813104988831,0.005956813104988831,A_non_cut_years; E_div_yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
77110,7390.0,7267.6,5952.766666666666,4986.465,11120.0,1372.0,4357.825,97.89644012944984,0.1842948717948718,1.2462006079027357,2.7897435897435896,3.326697892271663,True,True,True,True,True,True,False,True,False,4.0,4.0,5,10,yf,False,1.0,1.0,0.6890951276102089,False,620000000.0,220000000.0,220594760.0,220000000.0,40.0,886.74,144.06,5514869.0,1.0,,精密機器,電機・精密,助川電気工業,0.0054127198917456,0.0053981263026557,False,False,51.29807024850757,8.333897196472472,0.0152129013983934,0.8823529411764706,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,0.2453319502074688,True,5,TT_not_all_pass; yield_below_2pct,False,False,True,False,68.94822006472492,A_non_cut_years; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct,total,,False,False,0.00539812630265575,dps_fallback,0.005412719891745603,0.005412719891745603,A_non_cut_years; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
42750,3030.0,2226.54,1693.2066666666667,1560.11,3030.0,873.0,1408.285,97.70226537216828,0.923809523809524,1.2263041880969876,1.850423330197554,1.6486013986013988,True,True,True,True,True,True,True,True,True,10.0,10.0,5,10,yf,False,1.0,1.0,0.4634655532359081,False,3705000000.0,862000000.0,848489076.0,862000000.0,36.0,1590.2,109.07,23569141.0,1.0,,化学,素材・化学,カーリット,0.0118811881188118,0.0120703783326207,False,False,27.78032456220776,1.905420701798516,0.0518802224157309,0.7771084337349398,True,False,False,False,False,False,6,E_div_yield,False,0.234390485629336,True,5,yield_below_2pct,False,True,False,False,68.85113268608414,E_div_yield; yield_below_2pct,total,,False,False,0.012070378332620799,dps_fallback,0.011881188118811881,0.011881188118811881,E_div_yield,yield_below_2pct,
